e1	e2	rel	label	res	thres	pred	check	lp_tail	pos_tail	lp_head	pos_head
1508	10301	169	0	4.6152687	2.6494204998016357	0	00	2274	57	6078	68
8343	10232	169	0	5.412125	2.6494204998016357	0	00	12697	88	9241	119
9796	14371	169	0	5.219396	2.6494204998016357	0	00	7245	119	7901	83
1426	5301	146	0	5.047565	2.2977542877197266	0	00	8318	72	3524	150
224	13848	147	0	3.7323017	0.7934104800224304	0	00	1520	18	1269	59
8339	14363	147	0	4.1491404	0.7934104800224304	0	00	9849	12	2623	43
7587	14265	147	0	4.7165556	0.7934104800224304	0	00	2067	3	9750	63
9124	7670	146	0	5.490278	2.2977542877197266	0	00	10775	239	13987	41
1566	14343	147	0	4.304991	0.7934104800224304	0	00	1431	4	4571	34
1026	12581	168	0	4.0126843	2.273325204849243	0	00	964	54	1479	116
10924	5288	168	0	5.15769	2.273325204849243	0	00	6988	38	8234	103
9870	5303	146	0	6.137558	2.2977542877197266	0	00	13613	53	11717	111
9130	3261	168	0	5.9075694	2.273325204849243	0	00	9739	228	14247	32
4292	12945	146	0	4.0426965	2.2977542877197266	0	00	2057	90	2057	151
10845	5289	146	0	5.5015154	2.2977542877197266	0	00	11307	42	11310	139
9130	513	146	0	3.9946063	2.2977542877197266	0	00	757	229	9401	102
9130	13336	168	0	5.697261	2.273325204849243	0	00	8126	228	11060	32
9130	9004	146	0	6.491705	2.2977542877197266	0	00	13649	229	14388	53
10469	5244	168	0	4.7494617	2.273325204849243	0	00	3131	29	3492	140
5856	11742	146	0	3.903133	2.2977542877197266	0	00	1377	105	1554	54
9130	12203	146	0	5.6652336	2.2977542877197266	0	00	9451	229	13723	55
9495	5241	146	0	5.010755	2.2977542877197266	0	00	5603	66	6956	107
9792	11838	146	0	5.8977213	2.2977542877197266	0	00	13196	41	13192	165
9131	7138	146	0	4.910622	2.2977542877197266	0	00	3716	229	6855	71
9131	11613	168	0	2.5966656	2.273325204849243	0	00	246	226	132	63
3271	14363	147	0	5.1834416	0.7934104800224304	0	00	9951	5	12728	43
7530	5290	168	0	5.80199	2.273325204849243	0	00	14298	84	10923	175
9134	11468	147	0	5.242342	0.7934104800224304	0	00	11913	75	13940	1
9135	13310	147	0	3.7186606	0.7934104800224304	0	00	947	75	3446	10
3681	5335	146	0	6.1522083	2.2977542877197266	0	00	14340	58	12919	201
2985	5326	146	0	3.6427708	2.2977542877197266	0	00	13495	650	999	216
9138	12831	147	0	4.008203	0.7934104800224304	0	00	5357	74	653	3
7531	13839	147	0	4.5740857	0.7934104800224304	0	00	2722	4	4190	59
9139	12799	147	0	4.6188893	0.7934104800224304	0	00	8341	68	3150	4
3454	13840	147	0	5.012479	0.7934104800224304	0	00	10471	2	7335	59
11721	14266	147	0	3.514148	0.7934104800224304	0	00	639	0	1530	57
9140	11472	147	0	4.484459	0.7934104800224304	0	00	4050	74	3849	2
9140	12913	147	0	5.149782	0.7934104800224304	0	00	9104	74	14194	19
10391	14318	147	0	2.6900625	0.7934104800224304	0	00	95	1	261	59
9140	13826	146	0	4.1851482	2.2977542877197266	0	00	1744	236	4245	94
7592	14277	147	0	6.0625844	0.7934104800224304	0	00	14339	3	14030	59
9140	13953	147	0	4.238704	0.7934104800224304	0	00	2790	74	3243	3
10873	13839	147	0	5.0416594	0.7934104800224304	0	00	10765	3	7467	59
9149	11469	173	0	4.679972	-0.19939576089382172	0	00	2362	1	5513	0
9149	8245	172	0	4.3987355	0.5506875514984131	0	00	3547	55	5224	0
8423	14364	171	0	2.8421152	0.7394089698791504	0	00	93	0	627	6
9156	11961	171	0	4.005319	0.7394089698791504	0	00	6167	59	325	1
6640	9511	171	0	3.9224691	0.7394089698791504	0	00	878	5	5962	9
9882	9454	171	0	5.633312	0.7394089698791504	0	00	12738	2	13410	37
9168	13816	171	0	4.153223	0.7394089698791504	0	00	2922	78	6817	11
9173	11983	172	0	4.265111	0.5506875514984131	0	00	6785	98	776	0
9183	5198	172	0	3.7432868	0.5506875514984131	0	00	6547	46	354	0
2037	9511	171	0	3.8960779	0.7394089698791504	0	00	418	1	5677	9
9188	12470	172	0	5.430383	0.5506875514984131	0	00	13107	57	6161	1
9191	13602	171	0	5.1141553	0.7394089698791504	0	00	4905	72	13215	9
10769	9790	171	0	4.320871	0.7394089698791504	0	00	735	1	5495	35
9194	6052	171	0	3.6154416	0.7394089698791504	0	00	1278	4	875	5
9194	13282	172	0	4.8518763	0.5506875514984131	0	00	12836	4	1641	0
9447	14369	174	0	4.205783	3.071991443634033	0	00	2867	156	9501	575
11837	10318	174	0	5.7628074	3.071991443634033	0	00	8248	46	11560	139
9197	3853	101	0	4.0226574	3.656827926635742	0	00	9413	5471	1869	786
5025	11440	174	0	5.327263	3.071991443634033	0	00	12441	170	8494	137
9197	6573	174	0	4.0543256	3.071991443634033	0	00	5868	1122	471	103
6783	12376	174	0	4.7850595	3.071991443634033	0	00	1573	90	7011	163
9198	4024	174	0	3.4606001	3.071991443634033	0	00	2348	650	239	120
3251	11931	174	0	4.6112986	3.071991443634033	0	00	2744	161	4539	150
9202	9293	174	0	6.371381	3.071991443634033	0	00	13789	656	13465	131
8501	14304	174	0	3.7282553	3.071991443634033	0	00	5047	757	323	110
9202	13084	90	0	4.561621	2.1733555793762207	0	00	3085	134	1461	37
9202	12738	174	0	4.9868097	3.071991443634033	0	00	8903	656	8319	96
9202	5089	174	0	5.01895	3.071991443634033	0	00	9121	656	5267	103
9694	10323	174	0	4.360837	3.071991443634033	0	00	1140	155	2729	148
6467	14404	174	0	5.335604	3.071991443634033	0	00	8088	89	10687	122
9203	2342	174	0	3.3332827	3.071991443634033	0	00	1072	728	637	329
3026	4512	90	0	4.290635	2.1733555793762207	0	00	3980	49	1703	55
9203	7231	174	0	4.3045635	3.071991443634033	0	00	4800	728	949	96
5497	4507	90	0	5.0415573	2.1733555793762207	0	00	8216	19	8373	242
6982	9200	101	0	4.0726805	3.656827926635742	0	00	2145	622	2889	842
9203	11701	174	0	8.946402	3.071991443634033	0	00	14456	728	14463	548
9205	22	5	0	2.9545116	2.8307435512542725	0	00	595	441	107	84
9205	6687	5	0	3.7557776	2.8307435512542725	0	00	3699	441	1401	231
3907	14262	145	0	5.274678	1.6525849103927612	0	00	13891	151	6261	772
9213	13527	84	0	4.9740224	3.058511972427368	0	00	2468	85	13378	1187
9219	13203	145	0	5.3556447	1.6525849103927612	0	00	10419	12	13756	118
747	10249	167	0	5.0872746	2.6152713298797607	0	00	9273	44	10464	246
1703	9916	126	0	7.060293	1.21856689453125	0	00	14452	2	14355	93
3793	12344	176	0	6.192124	-1.2064478397369385	0	00	14036	0	11730	74
10784	14262	145	0	5.7840147	1.6525849103927612	0	00	13824	75	9419	772
9242	7974	175	0	4.742794	3.708223342895508	0	00	9204	2481	1570	158
9243	4265	175	0	4.657116	3.708223342895508	0	00	6223	1376	9710	1718
8766	3157	175	0	4.280726	3.708223342895508	0	00	569	167	5327	2637
9245	12068	145	0	5.573737	1.6525849103927612	0	00	11200	11	13817	80
9256	11431	144	0	4.317678	3.8984880447387695	0	00	2497	1137	777	338
9617	10410	124	0	4.366338	1.22801673412323	0	00	2408	21	3038	234
11154	9098	144	0	4.8321342	3.8984880447387695	0	00	4987	553	5013	1720
9259	7730	175	0	5.9301615	3.708223342895508	0	00	13176	1044	13203	234
9259	118	90	0	4.2792654	2.1733555793762207	0	00	4187	251	1523	30
9268	6649	124	0	4.943815	1.22801673412323	0	00	4857	6	14156	5
9268	5328	176	0	4.8522873	-1.2064478397369385	0	00	7122	9	5825	0
6513	9893	177	0	5.603429	-0.19448764622211456	0	00	14447	0	9822	48
9269	3203	84	0	5.92643	3.058511972427368	0	00	12407	82	13874	429
9273	11862	90	0	3.797591	2.1733555793762207	0	00	3723	318	1181	44
2671	12344	176	0	5.396236	-1.2064478397369385	0	00	7172	0	6025	74
7889	14262	145	0	6.20653	1.6525849103927612	0	00	13877	107	11510	772
10366	10252	167	0	4.740136	2.6152713298797607	0	00	3106	30	8309	356
3590	9369	177	0	5.9354267	-0.19448764622211456	0	00	14436	0	11906	95
9294	13804	84	0	5.4221325	3.058511972427368	0	00	6148	86	13716	833
5104	10410	124	0	4.444097	1.22801673412323	0	00	1195	2	3493	234
9298	12110	176	0	4.7435102	-1.2064478397369385	0	00	4865	11	3882	0
9300	12339	177	0	5.0633087	-0.19448764622211456	0	00	4258	53	6305	0
9302	13717	144	0	4.767438	3.8984880447387695	0	00	3833	669	6403	676
9977	10107	177	0	5.198716	-0.19448764622211456	0	00	11404	0	12635	0
9307	5774	145	0	2.4341457	1.6525849103927612	0	00	896	247	11115	2207
9309	11495	144	0	4.8149624	3.8984880447387695	0	00	1876	406	12641	1530
11673	9202	145	0	3.5884495	1.6525849103927612	0	00	11770	283	3692	232
9311	13180	84	0	5.880909	3.058511972427368	0	00	12125	81	13677	356
10419	1910	176	0	4.050058	-1.2064478397369385	0	00	1043	0	2061	87
9314	8920	176	0	4.3574047	-1.2064478397369385	0	00	2128	6	13180	0
9314	14014	175	0	4.8847103	3.708223342895508	0	00	4735	737	5101	332
9042	4816	90	0	4.486386	2.1733555793762207	0	00	2348	27	4860	257
8553	10319	167	0	3.8949132	2.6152713298797607	0	00	13953	2623	2550	454
9314	12202	145	0	3.060906	1.6525849103927612	0	00	4955	318	1814	119
9315	14434	84	0	5.2869506	3.058511972427368	0	00	4011	73	13796	481
2865	14262	145	0	5.476916	1.6525849103927612	0	00	13822	128	7542	772
3942	9773	84	0	6.0972223	3.058511972427368	0	00	13961	950	9253	1018
9321	13154	84	0	5.588994	3.058511972427368	0	00	8025	76	13682	490
9323	4395	84	0	2.8225539	3.058511972427368	1	01	256	387	9775	12001
5898	14262	145	0	3.7553055	1.6525849103927612	0	00	13569	465	1155	772
9334	8566	84	0	4.80996	3.058511972427368	0	00	1203	71	13816	2062
9339	11705	145	0	5.050466	1.6525849103927612	0	00	5792	12	13709	101
9343	13697	144	0	4.7086983	3.8984880447387695	0	00	3572	764	5624	702
5956	9203	145	0	4.210788	1.6525849103927612	0	00	12330	79	6181	180
6960	4122	175	0	4.8043995	3.708223342895508	0	00	1695	124	9525	2680
9346	4560	176	0	4.658932	-1.2064478397369385	0	00	3793	6	4389	0
9346	14189	144	0	5.2500014	3.8984880447387695	0	00	2661	347	13640	718
8775	14262	145	0	5.759618	1.6525849103927612	0	00	13889	164	9274	772
9360	8902	175	0	4.9436703	3.708223342895508	0	00	11630	1836	2292	216
9361	8253	145	0	4.1633077	1.6525849103927612	0	00	767	11	13574	504
9362	5388	124	0	4.531444	1.22801673412323	0	00	2084	6	2304	3
1584	9089	144	0	5.255861	3.8984880447387695	0	00	10471	712	9578	2263
9369	13968	167	0	6.123188	2.6152713298797607	0	00	14154	541	13952	43
3307	10410	124	0	5.6700263	1.22801673412323	0	00	13694	2	10776	234
9369	11531	176	0	5.3374753	-1.2064478397369385	0	00	12183	14	5950	0
9370	12353	144	0	5.3742056	3.8984880447387695	0	00	5815	469	10910	507
8327	14374	176	0	5.8369846	-1.2064478397369385	0	00	14249	0	9038	59
11553	14262	145	0	5.2666807	1.6525849103927612	0	00	13704	67	6213	772
1303	9916	177	0	5.8317018	-0.19448764622211456	0	00	12385	0	8794	96
9373	7132	124	0	4.550534	1.22801673412323	0	00	2372	9	3845	7
9787	9197	145	0	5.9709888	1.6525849103927612	0	00	5465	3	14218	194
5341	14262	145	0	5.6518183	1.6525849103927612	0	00	14457	213	8635	772
9376	14391	84	0	5.441908	3.058511972427368	0	00	6276	85	13661	842
214	10257	167	0	4.226631	2.6152713298797607	0	00	4178	153	2380	354
9378	289	145	0	2.8850803	1.6525849103927612	0	00	105	12	13505	7912
9379	4495	145	0	5.7911496	1.6525849103927612	0	00	13080	11	13779	64
3364	11463	176	0	3.2958333	-1.2064478397369385	0	00	362	0	481	53
9387	7263	177	0	4.870213	-0.19448764622211456	0	00	4556	37	7819	0
8272	9098	144	0	3.7791998	3.8984880447387695	1	01	1831	2408	1551	1720
9389	12350	144	0	5.65211	3.8984880447387695	0	00	8179	545	13455	539
4201	11925	167	0	5.6751466	2.6152713298797607	0	00	12461	58	10766	233
9405	11677	90	0	4.909289	2.1733555793762207	0	00	11139	259	6858	30
9405	5686	177	0	4.6267443	-0.19448764622211456	0	00	3709	37	9234	0
2237	9773	84	0	5.0399446	3.058511972427368	0	00	14460	2189	4623	1018
2899	9089	144	0	2.660987	3.8984880447387695	1	01	14195	14201	870	2263
9408	6080	177	0	4.5017776	-0.19448764622211456	0	00	12697	2	6804	0
9418	12024	84	0	4.9009647	3.058511972427368	0	00	1432	67	13813	1054
9424	3986	90	0	4.947809	2.1733555793762207	0	00	9299	279	3118	27
9424	8899	177	0	5.3988028	-0.19448764622211456	0	00	7962	49	14084	0
9424	12877	177	0	5.010516	-0.19448764622211456	0	00	4557	49	12104	0
9424	5974	177	0	4.7131944	-0.19448764622211456	0	00	2814	49	11916	0
9425	12440	145	0	3.6865668	1.6525849103927612	0	00	6092	127	6282	104
9429	13468	84	0	5.358943	3.058511972427368	0	00	5665	84	13481	856
11749	14262	145	0	5.5009065	1.6525849103927612	0	00	13926	202	7712	772
9437	13502	167	0	4.719387	2.6152713298797607	0	00	11941	350	2874	92
9443	14306	144	0	6.495334	3.8984880447387695	0	00	14262	571	12821	264
2436	9197	145	0	4.6690884	1.6525849103927612	0	00	13630	100	11441	194
9450	13926	175	0	5.4420075	3.708223342895508	0	00	12458	1867	3169	116
9996	9197	145	0	5.9200253	1.6525849103927612	0	00	4598	3	14162	194
9454	8815	177	0	5.541745	-0.19448764622211456	0	00	6946	70	14025	0
9454	13115	176	0	4.762198	-1.2064478397369385	0	00	7829	11	3091	0
11314	14262	145	0	6.285258	1.6525849103927612	0	00	14457	104	11756	772
9463	12022	144	0	5.5342503	3.8984880447387695	0	00	7757	276	12729	362
9468	11047	175	0	3.229	3.708223342895508	1	01	724	1909	674	1628
9476	10232	84	0	5.6272736	3.058511972427368	0	00	8378	80	13769	616
3008	14262	145	0	5.1334643	1.6525849103927612	0	00	13891	770	5449	772
10829	4523	90	0	5.32537	2.1733555793762207	0	00	8883	27	7696	173
6419	9909	177	0	6.3323364	-0.19448764622211456	0	00	13750	0	13580	40
9495	5326	84	0	5.334426	3.058511972427368	0	00	4549	75	12890	629
11875	9773	84	0	4.3412566	3.058511972427368	0	00	12026	970	2385	1018
7020	14262	145	0	5.407688	1.6525849103927612	0	00	13879	114	7104	772
8353	9089	144	0	5.1555986	3.8984880447387695	0	00	13551	1395	8925	2263
3701	9773	84	0	7.269217	3.058511972427368	0	00	14463	518	13204	1018
9500	5458	177	0	4.215706	-0.19448764622211456	0	00	1271	50	6499	0
6707	10290	167	0	5.087588	2.6152713298797607	0	00	6601	39	11863	216
3620	12344	176	0	6.1234703	-1.2064478397369385	0	00	14130	0	11247	74
11599	9197	145	0	5.4984503	1.6525849103927612	0	00	13868	184	13543	194
9503	4659	145	0	5.4447966	1.6525849103927612	0	00	12592	12	13745	83
4764	14262	145	0	4.613623	1.6525849103927612	0	00	12441	58	2972	772
3933	9098	144	0	5.6937313	3.8984880447387695	0	00	14277	1901	10906	1720
10611	14262	145	0	5.748708	1.6525849103927612	0	00	13814	41	9209	772
9525	3938	145	0	4.981184	1.6525849103927612	0	00	4821	12	13751	149
9526	12192	145	0	5.1142116	1.6525849103927612	0	00	5314	10	13801	154
9528	4538	145	0	3.2653275	1.6525849103927612	0	00	1947	93	12354	545
977	9773	84	0	6.356222	3.058511972427368	0	00	14462	828	10255	1018
11707	7460	144	0	3.9618762	3.8984880447387695	0	00	822	740	1418	1156
9533	3045	144	0	2.341214	3.8984880447387695	1	01	56	538	10101	14201
11746	11464	90	0	5.115118	2.1733555793762207	0	00	6372	37	10436	336
9536	4430	84	0	3.122666	3.058511972427368	0	00	79	70	13529	13477
9541	13891	90	0	5.3151217	2.1733555793762207	0	00	11797	312	5189	36
9541	11606	177	0	5.8081574	-0.19448764622211456	0	00	11440	48	11458	0
1120	10266	167	0	4.37222	2.6152713298797607	0	00	1292	33	3224	269
9548	603	145	0	5.571779	1.6525849103927612	0	00	9779	10	13854	114
9549	12659	84	0	5.350731	3.058511972427368	0	00	5377	84	13860	1212
9552	14185	145	0	4.128815	1.6525849103927612	0	00	10792	107	12294	118
9553	3981	144	0	4.604202	3.8984880447387695	0	00	1393	436	3362	459
3396	9202	145	0	4.9812107	1.6525849103927612	0	00	13700	84	12739	232
6781	9089	144	0	4.341343	3.8984880447387695	0	00	1404	477	3870	2263
9562	4929	144	0	5.2065034	3.8984880447387695	0	00	7859	917	8194	574
9563	7655	84	0	5.740975	3.058511972427368	0	00	10571	76	13681	453
9564	11466	145	0	5.601324	1.6525849103927612	0	00	10799	11	13833	91
5777	11667	90	0	3.2179668	2.1733555793762207	0	00	113	21	1741	160
9574	14143	175	0	3.3324487	3.708223342895508	1	01	1566	2831	336	934
5202	9773	84	0	3.7871113	3.058511972427368	0	00	9713	3285	1531	1018
9587	1021	177	0	4.7936087	-0.19448764622211456	0	00	3535	66	2949	0
9587	6897	177	0	5.381353	-0.19448764622211456	0	00	8774	66	14119	0
9587	11432	177	0	5.449037	-0.19448764622211456	0	00	9460	66	13728	0
9590	5244	90	0	5.6564555	2.1733555793762207	0	00	12869	107	10203	39
9593	659	145	0	4.5455837	1.6525849103927612	0	00	1401	11	13799	269
9595	7627	84	0	5.748841	3.058511972427368	0	00	11478	85	13579	423
2597	14262	145	0	5.232171	1.6525849103927612	0	00	13855	123	6017	772
9596	11516	84	0	4.1852064	3.058511972427368	0	00	4873	343	10436	1024
9600	14219	84	0	5.0525193	3.058511972427368	0	00	1852	71	13966	2744
3129	12217	175	0	4.379662	3.708223342895508	0	00	673	222	8444	3416
9609	12939	145	0	5.0093994	1.6525849103927612	0	00	5374	12	13737	183
9611	5930	145	0	3.004282	1.6525849103927612	0	00	2377	124	1767	122
6233	14262	145	0	5.45387	1.6525849103927612	0	00	13770	107	7401	772
11781	14262	145	0	4.8794003	1.6525849103927612	0	00	13612	86	4137	772
9630	12055	144	0	4.9392767	3.8984880447387695	0	00	5210	856	8582	741
9632	14106	84	0	4.4500365	3.058511972427368	0	00	8727	343	11041	558
9634	13955	145	0	4.78102	1.6525849103927612	0	00	2702	11	13276	77
4134	1913	176	0	4.990445	-1.2064478397369385	0	00	6527	0	11134	37
5091	9088	144	0	5.0781407	3.8984880447387695	0	00	6247	499	9098	2065
9652	8815	124	0	5.044874	1.22801673412323	0	00	4182	3	5846	6
6687	1473	90	0	5.6299934	2.1733555793762207	0	00	13131	31	13500	221
9654	8926	145	0	3.5395644	1.6525849103927612	0	00	3970	139	8759	216
9654	12637	90	0	4.7897606	2.1733555793762207	0	00	5379	285	7815	24
9654	11958	90	0	6.0889187	2.1733555793762207	0	00	12621	285	13925	23
1532	10410	124	0	3.7443793	1.22801673412323	0	00	432	6	1107	234
1154	9773	84	0	6.6935506	3.058511972427368	0	00	14463	992	11483	1018
9665	12381	145	0	4.7120924	1.6525849103927612	0	00	2218	12	13764	113
9671	11555	175	0	4.6093974	3.708223342895508	0	00	4417	733	4086	940
9673	4446	124	0	2.6797595	1.22801673412323	0	00	122	12	1771	62
1108	9773	84	0	7.2339554	3.058511972427368	0	00	14463	1009	13102	1018
9675	10976	144	0	4.2372966	3.8984880447387695	0	00	2133	1024	4484	2106
9677	8579	176	0	2.6007457	-1.2064478397369385	0	00	134	5	1857	0
7466	9089	144	0	4.7860475	3.8984880447387695	0	00	2340	378	6461	2263
9685	12408	145	0	5.2725134	1.6525849103927612	0	00	6629	11	13830	93
468	14262	145	0	7.3044662	1.6525849103927612	0	00	14463	159	13650	772
9689	12237	144	0	5.7404966	3.8984880447387695	0	00	7063	334	13526	467
9689	8184	175	0	4.688226	3.708223342895508	0	00	5321	940	1504	199
9696	7585	176	0	3.0605416	-1.2064478397369385	0	00	474	11	164	0
10504	9088	144	0	4.936857	3.8984880447387695	0	00	2777	377	7988	2065
9696	8967	126	0	6.0263953	1.21856689453125	0	00	13930	21	12897	6
4101	8061	90	0	4.0793276	2.1733555793762207	0	00	271	28	4170	250
9697	12073	176	0	5.2641015	-1.2064478397369385	0	00	12264	9	13516	0
9697	3878	124	0	4.9557223	1.22801673412323	0	00	7294	9	10043	3
9697	4728	90	0	2.3639424	2.1733555793762207	0	00	307	264	609	234
9697	4694	167	0	3.4164274	2.6152713298797607	0	00	1262	339	216	36
6443	3984	175	0	4.663994	3.708223342895508	0	00	4160	280	11615	3688
9699	3214	144	0	5.9381666	3.8984880447387695	0	00	12537	718	14308	1172
9707	12888	145	0	5.6295753	1.6525849103927612	0	00	11635	10	13800	87
7162	10258	167	0	4.3524833	2.6152713298797607	0	00	2917	84	3785	346
8009	12344	176	0	5.383763	-1.2064478397369385	0	00	9498	0	5931	74
6701	12344	176	0	4.110633	-1.2064478397369385	0	00	5771	0	902	74
9720	7277	144	0	5.5545783	3.8984880447387695	0	00	11559	498	12664	432
9722	12918	145	0	4.7069354	1.6525849103927612	0	00	1880	10	13772	746
2403	10163	177	0	5.1864405	-0.19448764622211456	0	00	11934	0	6199	36
7756	14402	167	0	4.3102536	2.6152713298797607	0	00	5108	78	1794	278
9341	11463	176	0	1.5977634	-1.2064478397369385	0	00	22	1	217	53
9724	8844	144	0	5.338764	3.8984880447387695	0	00	6299	433	11541	449
9725	633	167	0	4.175814	2.6152713298797607	0	00	5193	219	1217	86
9725	12073	144	0	4.5722265	3.8984880447387695	0	00	3060	846	11225	2052
9730	12674	145	0	5.4530106	1.6525849103927612	0	00	9224	10	13826	111
8833	4092	175	0	4.8856907	3.708223342895508	0	00	2819	192	11225	3379
5063	9773	84	0	5.0923176	3.058511972427368	0	00	14409	1226	4818	1018
6340	14262	145	0	5.1793833	1.6525849103927612	0	00	13721	103	5714	772
5970	14262	145	0	5.5841484	1.6525849103927612	0	00	14314	126	8203	772
10237	12386	175	0	5.061796	3.708223342895508	0	00	4878	285	12393	2220
8122	14262	145	0	6.869836	1.6525849103927612	0	00	14430	167	13022	772
5327	3827	175	0	4.214822	3.708223342895508	0	00	2731	754	2248	936
9766	8018	84	0	5.1101375	3.058511972427368	0	00	3510	95	11780	287
3618	9204	145	0	3.7056293	1.6525849103927612	0	00	9489	117	1274	167
5613	9106	144	0	5.780465	3.8984880447387695	0	00	14189	609	12308	2564
8645	9773	84	0	5.436754	3.058511972427368	0	00	13901	1858	6360	1018
9778	11853	175	0	4.9014688	3.708223342895508	0	00	6328	985	7256	589
9778	13238	176	0	5.450333	-1.2064478397369385	0	00	11666	15	13531	0
9778	5402	176	0	4.7725987	-1.2064478397369385	0	00	6004	15	2656	0
2107	10410	124	0	4.5748796	1.22801673412323	0	00	2981	5	4366	234
8070	14262	145	0	6.8903794	1.6525849103927612	0	00	14463	146	13059	772
11704	14240	145	0	3.6328397	1.6525849103927612	0	00	7096	107	6168	59
1560	11931	167	0	4.378759	2.6152713298797607	0	00	1680	41	3802	318
6915	9202	84	0	4.2629128	3.058511972427368	0	00	9605	553	9215	1870
9972	12366	167	0	3.9192505	2.6152713298797607	0	00	696	82	1695	361
9790	8686	175	0	5.018263	3.708223342895508	0	00	7335	1133	4853	281
9790	11642	177	0	5.2940664	-0.19448764622211456	0	00	5882	91	12926	0
9790	501	90	0	5.8323627	2.1733555793762207	0	00	13437	336	13524	23
8685	1914	176	0	5.1405544	-1.2064478397369385	0	00	13677	0	9909	43
9790	6570	177	0	4.2693405	-0.19448764622211456	0	00	893	91	13981	0
11612	4507	90	0	4.4327188	2.1733555793762207	0	00	8782	40	3607	242
9792	2880	177	0	4.0414824	-0.19448764622211456	0	00	798	54	14155	0
2339	4563	90	0	4.840095	2.1733555793762207	0	00	8743	23	5467	218
9793	681	90	0	5.8819075	2.1733555793762207	0	00	13688	196	13056	13
4395	14262	145	0	5.3549876	1.6525849103927612	0	00	14360	2255	6752	772
9809	5663	84	0	5.479303	3.058511972427368	0	00	7982	89	13668	510
3525	9773	84	0	7.0941725	3.058511972427368	0	00	14463	874	12717	1018
9825	2878	145	0	3.5203254	1.6525849103927612	0	00	266	11	13535	2855
241	9089	144	0	5.835849	3.8984880447387695	0	00	14201	1673	12421	2263
11705	3062	90	0	4.08265	2.1733555793762207	0	00	4757	47	800	30
9835	2982	84	0	3.8990123	3.058511972427368	0	00	260	80	13542	13010
11655	13725	144	0	5.154439	3.8984880447387695	0	00	5705	616	11776	672
9838	2195	145	0	4.4844103	1.6525849103927612	0	00	1114	9	13807	312
9839	3087	175	0	4.5444703	3.708223342895508	0	00	3248	1106	6522	1623
9839	12450	177	0	6.0534987	-0.19448764622211456	0	00	13535	49	14245	0
9842	12951	84	0	5.6639338	3.058511972427368	0	00	8756	74	13815	624
4845	9202	145	0	4.6525044	1.6525849103927612	0	00	13702	424	11511	232
3222	14262	145	0	5.8276124	1.6525849103927612	0	00	13896	112	9677	772
2619	9773	84	0	6.368294	3.058511972427368	0	00	14458	495	10308	1018
9860	13544	175	0	4.9806337	3.708223342895508	0	00	9344	1532	7499	589
6314	9202	145	0	2.9943871	1.6525849103927612	0	00	1915	126	1262	232
9865	3122	145	0	4.4856105	1.6525849103927612	0	00	2144	11	13513	146
9096	9369	177	0	5.709008	-0.19448764622211456	0	00	13715	0	10445	95
9869	2878	90	0	4.0192876	2.1733555793762207	0	00	1716	117	11728	128
9870	4008	145	0	4.5597014	1.6525849103927612	0	00	1512	11	13828	318
4724	9773	84	0	7.02109	3.058511972427368	0	00	14463	1017	12484	1018
9878	175	144	0	4.536581	3.8984880447387695	0	00	2323	758	5125	1159
9880	12205	177	0	5.402736	-0.19448764622211456	0	00	6584	45	13865	0
2361	10410	124	0	5.8308563	1.22801673412323	0	00	14290	3	11586	234
9882	5776	124	0	4.4785624	1.22801673412323	0	00	4158	14	1197	3
9882	14383	167	0	4.1979275	2.6152713298797607	0	00	6839	454	1988	72
9882	9292	176	0	6.6927347	-1.2064478397369385	0	00	14417	11	14237	0
9884	13266	144	0	5.5323925	3.8984880447387695	0	00	10020	538	11827	390
10275	9202	145	0	4.921729	1.6525849103927612	0	00	13662	129	12573	232
9885	12904	175	0	4.905122	3.708223342895508	0	00	4254	510	6355	966
11109	9088	144	0	4.2752295	3.8984880447387695	0	00	1234	631	3722	2065
9894	8333	84	0	4.7171974	3.058511972427368	0	00	910	69	14048	1347
3483	14262	145	0	6.6096044	1.6525849103927612	0	00	14463	192	12563	772
9901	6564	90	0	3.9749591	2.1733555793762207	0	00	4870	221	1155	27
8571	9773	84	0	5.2207823	3.058511972427368	0	00	13816	1677	5349	1018
9909	7987	177	0	6.358804	-0.19448764622211456	0	00	13595	40	14409	0
6847	14426	102	0	5.1829143	-0.8083988428115845	0	00	7202	0	7196	0
9910	5482	90	0	5.790228	2.1733555793762207	0	00	13296	174	13735	32
9916	13188	177	0	5.5139956	-0.19448764622211456	0	00	5916	95	14407	0
3717	14397	176	0	4.3448105	-1.2064478397369385	0	00	1106	0	6322	23
9916	4889	124	0	5.8694224	1.22801673412323	0	00	12010	5	10124	5
9916	9028	177	0	6.3023596	-0.19448764622211456	0	00	11903	95	14450	0
9916	3496	177	0	6.13431	-0.19448764622211456	0	00	10877	95	14454	0
9916	14332	144	0	7.7380037	3.8984880447387695	0	00	14323	351	14456	320
9916	4639	176	0	5.9166436	-1.2064478397369385	0	00	13172	12	14119	0
8468	9401	177	0	5.0712295	-0.19448764622211456	0	00	12731	0	4711	53
9916	6789	177	0	5.4018507	-0.19448764622211456	0	00	4940	95	13656	0
9916	8389	177	0	4.426013	-0.19448764622211456	0	00	1217	95	9242	0
9916	4379	177	0	5.778275	-0.19448764622211456	0	00	8316	95	14205	0
6286	11024	126	0	5.09744	1.21856689453125	0	00	4603	2	5232	21
